review_id,timestamp,book_id,book_title,review_title,review_user,review_text,review_score
R1RM1IWTHWRLY8,1556338697,0143110438,A Gentleman in Moscow: A Novel,Amazing,LCMom,Fills you with warmth and kindness. I want to be in the Metropol with these characters experiencing everything with them. Highly recommend.,5
R2SUSFBEOH63G3,1554893843,0143132504,Directorate S: The C.I.A. and America's Secret...,Great,Keith A. Comess,"Enjoyed reading history behind our involvement with Afghanistan and Pakistan and how complex situation is seems
Like we don’t understand the players or the dynamics once again",5
R1MW3VLNULSQWS,1554893837,0143110438,A Gentleman in Moscow: A Novel,Wow!,Emily,"Not since my first reading of The Hobbit have I been so easily pulled into the imagination of an author. With each scene I was transported to the Boyarsky or the Shalaypin. I could see the Count sitting at his table, meeting Nina for the first time or playing Zut with Sofia. But most of all I could feel the heartache, the homesickness and feeling of loss as the Count’s Russia moved ahead all around him while being stuck in time himself. The beautiful descriptions, the soaring analogies, and the development of such rich characters had me drawn in from the very moment I picked up the book. I would recommend A Gentleman in Moscow to anyone who enjoys a glimpse into the human mind and spirit.",5
R2D3JMUI99UAW,1554686017,1400209609,"Girl, Stop Apologizing: A Shame-Free Plan for…",Life Transformation,Rudy Segura,"If you liked Girl, Wash Your Face then the follow up is a must read! Rachel breaks down every excuse that you, as a woman may use to limit yourself. She puts into perspective what it is to live unapologetically. This book can ch age your life I’d you allow it to!!",5
R1MQ39H6LY05FB,1554686016,62678426,The Woman in the Window: A Novel,A little boring,Suzy,"It was okay, I wouldn’t buy it again",3
R3EJR4ELP8IAB,1554777167,1683641566,Wild Mercy: Living the Fierce and Tender Wisdom of the Women Mystics,An exquisite and essential book,Mal Content,"Reading this book nightly is like taking a bath in the jewels of the feminine, in stars and earth and wisdom and humility. I don’t think I’ve ever read a book by a spiritual teacher with so much timeless wisdom juxtaposed with the deepest honest and vulnerability. Mirabai's willingness to be transparent takes my breath away, then gives it back and inspires me to do the same. Thank you, Mirabai, for sharing yourself and the runes of your descent with the world.",5
R2EEOCE0EPFT1,1554827441,0062676393,Defy Me (Shatter Me),I love Aaron!,Bookishly Reader,As always five stars for Ms Mafi! I loved the Triple POV and Kenji is the best comic relief. The WTF? Moments are on point and there are a lot of WTF moments. But now we have to wait for the NEXT book? Uuugh! I hope the wait isn’t too long. Five stars cuz this book was awesome!,5
RE3FDLQEPJW9Z,1554781951,194883605X,Go Be Kind: 28 1/2 Adventures Guaranteed to…,Looking for some inspiration...this is the book for you!,JB VonShirl,This book is truly inspirational and makes you want to be a better person...a more KIND person. Not only is it a great read but it encourages you to be active and participate and inspire others to be kind! So glad I bought it and you will be too!,5
R39I3744H1FR42,1554781937,0143110438,A Gentleman in Moscow: A Novel,"Slow, but important story",RM,"I personally like considerably more action and intrigue than this book provides. 90% of this was musings by a guy in house arrest in Moscow. Story line to me was interesting, but unnecessarily sluggish. The last 10% picked up and brought me out of a coma.  I usually quit a book that continues to digress and describe every picture on a wall or pretty tree on the street, but I stuck with it based on recommendations from a couple of friends.  Well written, educational, but I  got bored and needed to speed-read...had to fast-forward during the many slow times. Still, great insight to terrible and failed USSR.",2
RKYFODHLYCGBP,1554717977,0143110438,A Gentleman in Moscow: A Novel,Prisoner in a grand hotel,jujubered,"On the one hundredth anniversary of the Bolshevik Revolution, this was an interesting, albeit sometimes confusing (all the characters) and slow read (took a while to understand where the plot was going).  The premise - a young man from the 'upper class' of Russia imprisoned in a grand hotel in Moscow, for the 'crime' of being privileged, supposedly for the rest of his life (""If you leave the hotel, you will be shot"") is fascinating, as is his life among the denizens of the hotel who become his dearest friends.  So he grows old within the walls of the hotel, but that's not all that happens, as you will see if you read the book.  I do like Amor Towles' writing very much.",3
R37S7HK9H67JXX,1556236553,0525572643,The Home Edit: A Guide to Organizing and Realizing Your House Goals (Includes Refrigerator  Labels),THE. BEST. BOOK. EVER.,roberta f. cummings,I am an organization lover and am completely in love with the tips and pictures in this book. Literally just looking at the pictures makes me happy. So glad that these ladies have shared their wisdom with us and I can't wait to become an amateur organizer for my friends and family with their help.,5
R1JGWOOXUAZJH7,1556149408,1579656315,Six Seasons: A New Way with Vegetables,Thoughtful and beautiful arrangement of this amazing publication,I Do The Speed Limit,Beautiful cookbook in every single way! Thoughtfully arranged by seasons (yes six!) and the illustrations will blow you away. I am so thankful to have this graciously compiled cookbook in my home.,5
RMFU6KL06AKSP,1556149372,62678426,The Woman in the Window: A Novel,Long and Tedious,Susan Dess,Very long and tedious story that took a long time to get to where you knew where it was going all along.Great descriptions of characters and circumstances.,3
R3VF9065POT6G,1554865190,198211598X,Pet Sematary: A Novel,LOVED IT!!!,merissa schumacher,I absolutely love this book! So much more detail than the movie. I like the movie but of course the book is always better!,5
R18IP4WT5OUOXL,1554865157,0143110438,A Gentleman in Moscow: A Novel,The best book of 2016,Cindy B. (ThoughtsFromAPage),"5++ starsA Gentleman in Moscow will stay with me for a long time.  Amor Towles has written a beautiful, at times heart-breaking, story that I could not put down.  Count Alexander Rostov has easily become one of my favorite protagonists of all time.I was so excited to read this novel from the minute I learned it was being published.  I loved Rules of Civility and could not wait to see what Towles would write next.  The danger in such anticipation is that a book can rarely live up to that type of expectation. A Gentleman in Moscow not only met my expectations, but instead far surpassed them.  I have read many wonderful books so far this year, and this novel is at the top.  Towles writes so cleverly and lyrically, and I felt that I was at the Metropol with Rostov and his many friends.  His use of footnotes and foreshadowing added so much to the tale.  I have thought a lot about the ending, and without spoiling it, I have come to terms with it though I keep debating with myself whether I would have wished it were a little different.Towles incorporates so much about life under Bolshevik and later Communist rule in Russia.  While I was familiar with the general history of Russia during that time period, I certainly had not thought through how completely isolating it must have been to live there following the Russian revolution and how much truly changed for most Russian citizens (even those who were not enemies of the state).If you do not read another book this year, read A Gentleman in Moscow.  I give it my highest rating.As a side note, the cover is just perfect for the story.",5
RB8IZHAF78U91,1554865144,0800736524,"The Next Right Thing: A Simple, Soulful Practice for Making Life Decisions","Yess - A necessary book to ""create soul space"" to make clear decisions",E. Baldwin,"I've been a fan of Emily's Next Right Thing podcast for a year now, and was so excited this book was coming out! I've often referred to practices she's named on her podcast, and now I can underline, highlight, and reference all in one place! I love that she doesn't tell you WHAT decisions to make, but instead how to thoughtfully work through decision making processes - whether it's well in advance or when a quick decision needs to be made. It's all about creating mental/emotional/and spiritual space, rhythms, and knowing ourselves and our God. Each chapter offers a story (sometimes humorous, sometimes serious), a prayer, and a practice. This is definitely a book I will read again and again and reference often!",5
R3N3SCW7QWQN3A,1554827405,525538194,Wolf Pack (A Joe Pickett Novel),Another good one in a long string.,Kindle Customer,Please slow down the Pickett family's aging.,5
R5K4LSBLFJUAZ,1554827399,0062698532,"Elegant Defense, An: The Extraordinary New Science of the Immune System: A Tale in Four Lives",Multi-threaded Nonfiction Human Stories,outwest,"This book is a True page-turner, intertwined with well-written human storylines. The underlying and common ""character"" is the immune system, and the author does an excellent job of describing/ teaching the reader its characteristics. Many details & concepts re: the human immune system are presented within the context of the true human storylines in the book, making the ""technical"" components quite palatable and interesting!",5
R3R0XGE00FAAP0,1555181177,0143110438,A Gentleman in Moscow: A Novel,The Best Book That I Have Read in Years,Clarice,"This is one of the best books that I have read in years. It will hold your attention so well that you will have to make yourself stop reading to live life.  The story is woven and told in such a way that it is almost like reading poetry, only better. I highly recommend this book and have ordered his book,  Rules of Civility.",5
R2TVHZZK70Z03E,1554833127,006285769X,#IMomSoHard,#irelatesohard,Sara,"Super fun read. Laugh out loud funny, charming and feel-good-about-yourself-‘cause-you’re-doing-ok.",5
R3MMFJKXJ1DQU2,1556259913,0062678426,The Woman in the Window: A Novel,Deliciously twisted!,Connie Graham,"If you're a fan of the great black and white movies - think Rear Window, Vertigo, Psycho - you will find this book ""unputdownable""! Finn instantly grabs you and before you can take a deep breath, you're holding on for dear life and questioning everything you believe to be true!",5
RQZMEWYSB06SS,1556260097,0143110438,A Gentleman in Moscow: A Novel,Great Book,Callalilly,This book is such a treasure.  The characters are brilliantly described and one can't help falling in love with Alexander,5
RJL22YKH9NEOK,1556260222,0143110438,A Gentleman in Moscow: A Novel,Four Stars,D.P. McHenry,Very pleasant reading.,5
R3VIQT7E8R56O0,1555186393,1400208017,Can't Make This Stuff Up!: Finding the Upside to Life's Downs,Words to live by!,Carol patterson,Loved this book. Funny. Sad. Emotional. True Southern girl!! Brings back memories. Blessed beyond measure.,5
R54VOWV0CKBIB,1555186393,1250190193,The Prairie Homestead Cookbook: Simple Recipes for Heritage Cooking in Any Kitchen,Beautiful book of hope!,Expressionality,"Beautiful book of hope and knowledge. There are so many gems in this book to browse and savor. The new book arrived today and I couldn't wait to devour every page. Written in a down to earth and encouraging style makes me think I can do everything Jill can do. :o)

She covers planning, where to find what you're looking for, and even how grow things yourself. Jill also addresses balance and fitting homesteading into daily life. As she says, ""homesteading is a state of mind.""(page 9).

We made Sticky Honey Chicken for supper tonight. It was simple to prepare with ingredients we had on hand. So delicious and sure to be a family favorite. Everyone was asking for more.

356 pages of beautiful photographs and priceless wisdom of a precious way to live.",5
R1PFB6BIJZSMB,1556051270,0393239861,BraveTart: Iconic American Desserts,Best baking ever,Daniotra,Best baking ever. I am a very beginner and the recipes are clear and concise enough for anyone. I made my first cheesecake and it turned out amazing.,5
R3L2CZJ3DWIVHC,1556289115,0399578285,Nopalito: A Mexican Kitchen,Super book,someguy,My Mexican wife thinks i'm nuts making masa for fresh tortillas.,5
R1O6BRZCH15PD2,1555175826,162860378X,Lies My Doctor Told Me Second Edition: Medical…,Interesting,Fun fun fun,Interesting subject matter!!,4
R37Y1ZCDRLLKM3,1556248397,0143110438,A Gentleman in Moscow: A Novel,Ochen Khorosho,Tomcat Ermo,"Tour de force melding Russian and Western civilization. Thank you for a great thought provoking read!  Music, art, literature East and West melded in a fine tapestry like the old Soviet curtain at the Bolshoi with it’s inlaid golden threading of symbols.",5
R3I0OFQG5PEZ03,1556248395,1524798622,Daisy Jones & The Six: A Novel,Loved it!,Danielle,"Taylor Jenkins Reid has slowly been picking up fans in the book world. Her previous book, The Seven Husbands of Evelyn Hugo, has become hugely popular recently. I'm sure that there are a lot of people eagerly awaiting the release of her next book.Overall, I really enjoyed this novel. I found this novel to be immersive and a complete page turner. I loved the world that Taylor captured of the 1970's music scene. I cannot recommend this novel more.",5
R1UHU1E4Q98YWF,1554808348,1401953115,Becoming Supernatural: How Common People…,A must read!,Tracy D,"Each book by Joe Dispenza is as good as the one before it and each time I read or listen to his books, I understand and I am more clear on what he is teaching.  And listening to them in my car as I'm driving to work helps keep the ideas fresh in my mind during the next 8-12 hours of work, and practicing the meditations regularly, enables me to create a new experience.  I am clearly happier.",5
R3GHL2T9N3MREA,1554808337,0143110438,A Gentleman in Moscow: A Novel,I Loved this book,GrandmaPurple,"Alexander Rostov, the count, is now my favorite character of all time. Totally charming, incredibly intelligent and quite a mensch. I love his character, I Loved the style in which the book was written. I Loved all the people who lived in the Count's world, except the Bishop,  I Loved the twists of the plot, I also loved the real history of the Russian Revolution and the descriptions of the Bolsheviks and how twisted up they became. And the humour,  I Loved the way humour threaded it's way through the whole story.",5
R27ZMMDEW0N4JE,1554641957,0143110438,A Gentleman in Moscow: A Novel,A Modern Masterpiece! My BEST and FAVORITE Book Read in 2018!,Cycling Chef & Bibliophile,"'A Gentleman In Moscow' is by far the BEST book I've read all year. Without question!I read this delightful novel during the hellish, three-digits heatwave in southern California in July of 2018. If you know anything about southern California heat, it is anything but fun or smile-inducing. Yet, despite the Dante's inferno hellscape that I was physically in while reading this delicious literary treat, this extraordinary book had me smiling and magically whisked away to a non-colluding Russia of the 1920s that would enchant even the most crotchety. Batting my eyes, sighing, lightly tapping my chest, and saying the words ""be still my heart"" is the feeling this exceptional piece of literature invokes in me every time I think about it. Long after turning the last page, 'A Gentleman In Moscow' is still with me, beating my heart to a pleasant mush.The novel tells the fantastical tale and chronicles the life of a Russian Count, Alexander Ilyich Rostov, who was once part of the Russian aristocracy with close ties to the Tsar and Tsarina prior to the revolution. Due to his familial and political ties pre-revolution, plus his life of opulence that is now deemed symbolic of the old Russia, he is exiled. The full extent of the Count's punishment however is that he is placed under house arrest in the attic of the world renowned Metropol Hotel in Moscow ""for the rest of his days,"" in lieu of being shot. While at the Metropol, he ""masters his circumstances before his circumstances get the better of him."" He befriends and interacts with a kaleidoscope of hotel associates and hotel guests, each of who are just as unique, lovable, quirky, funny, eccentric, curious, and extraordinary as the Count himself.As my review's title indicates, 'A Gentleman In Moscow' is the BEST book I've read in 2018 and despite five months remaining in the year, I doubt that any book will topple its distinction in my mind. This is the first book by author Amor Towles that I'm reading and he is now firmly planted as one of my favorite authors. According to his bio, Towles graduated from Yale University and received an MA in English from Stanford University and boy does this academic prowess show in his writing. Towles' choice of story structure, his intelligent diction and syntax, his masterful crafting of the brilliant plot, and the poetic, sometimes dreamlike storytelling is unlike anything else I've read in a long while. All of the characters introduced are broad and serve an intrinsic purpose.The Count, the titular gentleman in Moscow, is an in-depth character study of a man in exile who does not let the fancy hotel prison get the better of his wits as life goes on around him.The entire time while reading, there was hardly a moment that I was not smiling at the words in front of me. Cerebral, charming, delightful, and so wonderfully jovial, with moments of sadness and deep contemplation, 'A Gentleman In Moscow' is in my opinion a literary masterpiece. The first 167 pages have a slightly caliginous, obscure tone. In the vein of magical realism, the reader will be delighted but might find themselves unsure of the state of the main and supporting characters during this section. By this I mean that I on several occasions between pages 1-167, thought the characters were all dead and were simply ghosts revisiting their previous social lives. To be clear, they are not ghosts and are in fact more alive than you and I. Right on page 171, like a blooming flower in Spring, the book opens up with a beautiful and bright flourish that tickles the senses thereafter. As the plot moved along in perfect pitch and pace, my heart would swell and my smile widen ear to ear each time Count Rostov interacted with the characters Sofia, Anna, Nina, and the two additional members of the Triumvirate. Even the Bishop, an irascible and frustrating character provides moments of levity.The setting of the novel is a world famous opulent hotel that sees all manner of events taking place with scrumptious, delicious food being served with all the pomp and circumstance of proper fine dining. In that regard, Towles gave the Count the heart and mind of a seasoned, well traveled bon vivant who knows high-end cuisine with an exceptionally refined taste. I am a classically trained chef and I've worked in many high-end hotels and high-end kitchens and I must say, I was thoroughly impressed with the snappy and clever level to which the author imparted food and wine into the count's tale. From the preparation and serving of authentic dishes, to the wine varietals, to the top-notch appellations and vintages, to the detailed pairings, I was wide-eyed and dazzled because it was all on point. Without pretension, the descriptions were a truthful account of the etiquette of respectable cuisine. Because of my own culinary acumen and epicurean sensibilities, I am always looking for the use of food and wine symbolism in books I read and in movies/TV shows I watch.  'A Gentleman In Moscow' is perhaps one of the best iterations I've encountered in a long time. This book will be pure delight for the lover of fancy food and for the gastronomes and epicures like me who are in the know.Along with the exceptionally intriguing plot, lovable characters, and artful display of food & wine, another masterful and much appreciated talent the author exhibited in the book was his writing of women. Towles treats each of his female characters with care, respect, and reverence. So much so that the precociousness of Nina and Sofia is never tiresome or irksome, but instead, the young ladies are witty, smart, and can hold their own against any adult in the book. Sofia will achingly break your heart with pride and adoration of her, while Nina will have you in stitches due to her droll wit. Equally as commendable is the respect and dignity Towles gives the Anna and Marina characters, without ridicule or making them into caricatures or bores. Anna ages and matures with grace and an air of regality, while still retaining her sexiness and zest for life.At the exception of Shakespeare's 'Romeo & Juliet,' when it comes to critically acclaimed works of literature, I don't usually like love stories that consume a book's entire plot. However, the love affair between Count Rostov and Anna Urbanova was beautifully done. Delicate and sweet without over-saturation and without being all consuming, their love was just the right amount of sentimentalism that was needed for it to be believable to the book's plot. This is important, especially taking into consideration that the Count is in fact in prison. The Count and Anna are two adults who banter and playfully laugh at the others' weaknesses, all while displaying affection and deep admiration for the other. I smile right now just thinking about their coy, yet amazingly sexy rendezvous throughout the book. Trust me, it's good and will make you giggle and smile with bashful contentment. Their lovemaking is tender and packs a smashing punch. Good stuff!In the middle, in between, and around all this magic and wonderment in Moscow, is Count Rostov. A fictional man who my schoolgirl heart thinks is darn near perfect. The Count is intelligent, witty, traveled, assertive, and generous, with a sly but kind sense of humor. He is nostalgic but sensible, without harboring ill will or bitterness around his circumstances. He is also very funny. Above all, the Count is a man who knows and tests his own limits, with his head held up high in honesty and appreciation of those around him. Simply put, Count Alexander Rostov is my kind of guy and my kind of character. He can lyrically make love to a woman in a manner that would make Casanova smile and concurrently make Cupid blush, while two hours later, he can recite the best vintages of Chateau d'Yquem and Chateauneuf-du-Pape. Come now, what's not to love? The Count may not be real, but if he were, best believe I'd be fighting Anna Urbanova for his affections.By now, I'm sure you can deduce that I LOVED this book and everything about it. I adored it cover to cover, page in page out and I had a lovely time reading it. Through brilliant prose that has captured and enchanted my soul, Amor Towles has achieved something special, something masterful. Something extraordinary. From my perspective, writing like Towles' is exceptional and rare. It is intelligent without being pretentious, it is vivid without being suffocatingly overwrought, and it is relatable without being cloyingly sweet or cliched. Everything about 'A Gentleman In Moscow' is what I look for in good reads and this book was a winner in all sense of the word. Mr. Towles in my opinion is a magnificent author and I could not recommend this novel enough as an entry into his talent as a writer and masterful storyteller. I have zero negatives to say about the book and I plan on reading it repeatedly for years to come.For serious readers of literary fiction, readers who have an appreciation for historical fiction, lovers of books that have solid character portrayals, serious readers who love an ensemble mix of characters that are each wonderful in their own way - 'A Gentleman in Moscow' is for each and every one of you. I highly, highly, highly recommend it and would give it 10-Stars if permitted. It thoroughly deserves the full 5-Stars. Get to reading and if you are over 21, sip an aromatic brandy or savor a robust, well rounded glass of French red wine while doing so. Cheers!",5
RLN6OOUI5LRFN,1554641946,0525538194,Wolf Pack (A Joe Pickett Novel),Another riveting tale!,buyer,C.J. Box does not disappoint with the newest Joe Pickett story.  I enjoyed the story which featured all of the characters including Nate.  The book was fast moving and full of details and intrigue.,5
R1VJRNTTX45T0U,1556246837,0143110438,A Gentleman in Moscow: A Novel,A Marvelous Read,Di Saggau,"I loved this book.  The writing is superb, the characters interesting and complex.  Just enough historical facts entwined within the book. One of the best I have read this year.",5
RJ3I3Q56MYFRX,1556045537,0143110438,A Gentleman in Moscow: A Novel,A pleasure,Joyce D. Delario,"This was a delightful peek into a change in circumstances and how this gentleman proceeded with his life. I loved every minute. Beautifully written.  Has a somewhat ""musical"" quality, at least for me.",5
R2HKD8ONYA1LMA,1556248457,0143110438,A Gentleman in Moscow: A Novel,This is one of the best written books I have read,Karen Gabsch,This is one of the best written books I have read.  The richness of the characters as well as the era are wonderfully developed.  A must read.,5
R326H40PI65U8J,1554724537,0525572643,The Home Edit: A Guide to Organizing and…,So down to earth and relatable!!,Nikki Crayk,"These ladies freaking rock!!! I obsessively follow their hilarious Instagram stories and now can’t wait to implement their brilliant ideas in my own home! I’ll also be forever in debt to them for introducing me to My other obsession, Schitts Creek!!!",5
R3BM7V847QZALA,1554844897,0062571591,Hashimoto’s Food Pharmacology: Nutrition…,Amazing!!!,Kelsey Allbright,So many amazing recipes!! Love it!!,5
RJMULB1TWHTVL,1554690377,0143110438,A Gentleman in Moscow: A Novel,A beautiful and brilliant story that is not to be missed,Phil Dolliff,"I was a bit skeptical about this book but loved it.  It is beautifully written and has a highly engaging story that is hard to put down.  Much of its charm flows from its erudition that in this context embodies the life of a gentlemen amidst the enormous change of 20th century Russia.  The story is also brilliantly unpredictable -- just when you think you know where it is headed, in spins you had with a new and unforeseen development that you never would have guessed.  The characters in the story are also fascinating and each has a fate that is befitting and entertaining.  While it is a novel, I loved the book as someone who has visited Moscow dozens of times and read Russian history --  it feels genuine and accurate.  I strongly recommend this book for lovers of fiction or history -- indeed anyone looking for a good read.  This book is historical fiction at its best and you never want it to end.",5
R3FXVYY1MMEF9S,1554690375,0062857908,The Right Side of History: How Reason and Moral Purpose Made the West Great,Worth the read,Jules,Author did a good job explaining the point of his book. I have listened and read other stuff from him and he does a good job explaining his views with facts and doesnt try to pretend he is something that he is not.,5
R20EWVVKU562VF,1554690366,0525538194,Wolf Pack (A Joe Pickett Novel),Another great read from CJ Box!,CLN in ID,"I love the Joe Pickett novels and this is a good one. Being from the western culture I enjoy it when ""we"" overcome bad guys from back east!",5
R1JH70L116SQFH,1554898037,0143110438,A Gentleman in Moscow: A Novel,Great Read!,Amazon Customer,I really enjoyed this book. It has interesting characters and covers the years after the assassination of the Czar of Russia up until the 1950's. It's about the house (grand hotel) arrest of an aristocrat and his relationships with the employees and guests during those years. It's worth your time to read it and I hope you choose to do so. I usually read mysteries and thrillers so this book was a departure from that genre although there are mysteries in the book. I'm glad I read it.,5
R12JCBWMUVJM7,1554645641,0525648445,"Rumple Buttercup: A Story of Bananas, Belonging, and Being Yourself",Well written on self exceptance for childeren of all ages,ann carlino,"Funny, imaginative. Excellent read.",5
R3CIJM69RB6USM,1556042129,0393239861,BraveTart: Iconic American Desserts,Clear and precise recipes that produce great results. Gluten-free friendly!,Daniotra,"Wide variety of recipes as well as interesting history behind common American brands. Nearly all recipes have a gluten free modification. These recipes are not simple by any means, but produce fantastic results if you follow the instructions accurately. The author is also very responsive on blogs and social media if clarification is needed.",5
R1EKGUW0YBKPXQ,1556045670,0393239861,BraveTart: Iconic American Desserts,Hands down a masterpiece by a master pastry chef,Daniotra,Today on Amazon you can buy 4 copies for your baking friends and get the 5th free ($5 off) to keep for yourself! Your friends will be immensely indebted to you for bringing back great childhood memories. Your baking skills and capabilities will be noticeably better and appreciated to boot! Great work Stella!!!,5
RLFY0ZFYEUF1K,1554775264,006243666X,The American Agent: A Maisie Dobbs Novel,Better than the last book,E. B. MULLIGAN,"After the last couple of books in the series did not live up to my expectations I was hesitant to buy this one, but I am glad I did. This moved along at a brisk pace, showed character growth and left you ready for the next in the series.",5
R2K19097Z1C4KD,1554766351,194883605X,Go Be Kind: 28 1/2 Adventures Guaranteed to…,Be kind. Change the world~,JB VonShirl,"What a wonderful book. You might not be able to change the world with acts of kindness, but you can sure make a difference in your corner of the world, and this book is the perfect place to start. The simple, easy-to-follow instructions in this little book will jumpstart your own kindness revolution.",5
R2O503AMKBCGUN,1554859624,0800736524,"The Next Right Thing: A Simple, Soulful Practice for Making Life Decisions",Gamechanger,Laura Reichert,"I started listening to Emily P. Freeman’s podcast early last year and when she announced that she was working on a book that was based on the podcast my heart soared.

I would like for you to imagine you are in a coffee shop and sitting across from Emily P. Freeman. The two of you are sharing a heartfelt, authentic and truth filled conversation about the decisions we make day in and day out in all aspects of our lives. She shares from her heart all while giving you practical and tactical approaches for how to keep the decisions we are faced with daily not seem so heavy.

The Next Right Thing mirrors exactly how I feel when I listen to her podcast, inspired. Her challenge to view decisions through a different lens is incredibly refreshing. “No matter the choice you make today or in the future. Jesus is with you. He has gone before you. And He will remain with you no matter the result.” - Emily P. Freeman. What an incredible promise and comfort for us to have as we go through life.

Emily has a gift of taking an aspect of our life that can be so complicated and gives you permission to embrace all of those decisions and see the beauty in them. Seeing them as having a greater role in deepening your relationship with your Heavenly Father whose greatest desire is to have you know Him more and more.

If you are one of the adults in this world making 35,000 decisions every day – do yourself a favor. Take a deep breath. Take comfort in knowing you are not alone. Do your next right thing and get this book. You won’t regret it. This is my first time ever reviewing a book and on top of that, being a part of a book launch team. I believe this proves I am a firm believer in her message and the influence she has had on my life.",5
R3KH52Q91V9O9J,1554684023,198211598X,Pet Sematary: A Novel,Words cant describe how great this book is,Amazon Customer,"But I am going to try...This book, whoa, what can I say.  Absolutely incredible writing here.  It is a monument of a book that fly's by you so quickly despite its length.  If you have seen the movie, go read the book.  There are a number of things that are different, and in my opinion, better, in the book.  The characters are so rich and developed that you are rooting for everyone, including Jack.  King's prose is so rich and fluid that you almost don't want to read another book after this one.  It isn't so much as a horror novel as it is a suspenseful, well written and supernatural. Go read this book, you will NOT regret it!!",5
R1YZBKPYDU7HT2,1554737366,1250190193,The Prairie Homestead Cookbook: Simple Recipes for Heritage Cooking in Any Kitchen,You need this book.,Amazon Customer,"This is a beautiful book. It is so much more than just recipes. This will certainly be my number one go to books for recipes, gardening tips and more.",5
R2BKP26CYPV80I,1556289255,0718091566,"What's Next?: The Journey to Know God, Find Freedom, Discover Purpose, and Make a Difference",GET.THIS.BOOK.,Rachel Jenkins,"LOVE LOVE LOVE this book! This book is for the new Christian who needs direction and the long time Christian who needs a new perspective and a breath of fresh air! Everyone can benefit from this book. It has nuggets of priceless wisdom, easy to read and follow and opens your eyes to a whole new way of living your life for Christ. 10 out of 10 recommend!",5
R291LMPAOXHSJM,1554702069,0735218994,Celtic Empire (Dirk Pitt Adventure),Ease of use and good listen!,Mr. Happy,Great fit to Apple Car Play and long drives!  Good plot!,5
R1D5V29BUOIHHI,1556063252,1541645634,Discrimination and Disparities,Five Stars,Dukepro,Typical Sowell - factual and coherent,5
RKTME08DJK7O1,1556063242,0143110438,A Gentleman in Moscow: A Novel,A Fine Read,D.P. McHenry,"A unique storytelling, well crafted and grows richer chapter to chapter. The brilliance of the book is the obscurity of the character who floats above one of the most tumultuous historic events, the Russian revolution aftermath.",5
R2T9J30TWY5YPD,1554670048,0800736524,"The Next Right Thing: A Simple, Soulful Practice for Making Life Decisions",practical wisdom and heart-felt encouragement,Kaitlyn,"Picking up The Next Right Thing is your next right thing. Emily is a trusted voice for both practical wisdom and heart-felt encouragement. If you're overwhelmed by a decision that needs to be made or you simply need a reminder on a soul-level that peace is possible, Emily's words are for you.",5
R1QPSJYNPDZPW6,1554747077,0143110438,A Gentleman in Moscow: A Novel,Extraordinary!,Lece,"I loved this book. It's so well written, unpredictable and atmospheric; it grabbed me from the start and never let go.  Although it's about the early days of the Communst regime, I found it more ""Russian"" than ""Red.""  It reminded me of Tolstoy and Ibsen.A grand hotel is the perfect setting for observing life.  Count Rostov, who is sentenced to spending the rest of his life in the hotel (another kindnod of gulah), gets to know people from many countries and walks of life. Characters are well drawn and relationships grow in a satisfying way.  There are friendship,  jealousy, tragedy, happiness,  success, adventure, love and change.  You need to read the end for yourself.",5
R2MWN0MA2P4KG8,1554747006,0525538194,Wolf Pack (A Joe Pickett Novel),His Best Book Ever !!!,PhilBgood47,I say this same thing about C J Box 's Joe Pickett series but it's true. Each book gets better and better and Wolf Pack is his best one yet!,5
R4LG0NZEI2AHY,1554705568,1635764939,Deep State Target: How I Got Caught in the…,"Horror story, especially FISA warrant",Kevin Crowe,"I appreciate George P's publishing his experiences with US ""justice"" in pursuit of treason. Who would want to be in contact with a FISA target who is also a friend/colleague? Any perceived mis-step, or one spontaneous comment, and the FBI might interview multiple people on the target's contact lists. George P. traveled internationally, meaning his opportunities to meet or implicate others (or vice versa, others implicate him) multiplied significantly. Who could know that commitment to a Presidential candidate could turn a life upside down? Who could know that creative ideas about countries sharing natural resources and defense would land a person in prison? This story leaves me frightened about protecting freedom and our Republic. I wish that George P. can safely find employment, income, and security for himself, his marriage, and his extended family. Thank you for speaking up.",5
R3BOFT0UZ2IH7T,1554788777,0143110438,A Gentleman in Moscow: A Novel,This was recommended to me by several people whom I trust with ...,Charlane,"This was recommended to me by several people whom I trust with book selections. Other than the scope of historical changes in Russia over the late 19 th and 20th centuries, which I found presented in a clever manner through The Count, the story moved along in a glacial manner. I have read many books of Russian history and the cataclysmic changes and the pace in which many changes happened were rapid. This story could have benefitted from more excitement, which finally occurred the last few pages of the book! I did find the characters interesting and possibly the author paced the events in a slowly unfolding manner to give the reader the feel of Alexander's years of confinement in The Metropol. The ending did surprise me, and I liked that little end twist that rewarded my perseverance.",3
R10Z677F0GJQD0,1556231908,62695177,The School for Good and Evil #5: A Crystal of Time,"Brilliant, as always!","Juliet Starrett, Owner&#47;CEO San Francisco Crossfit &amp; MobilityWOD","First off, Hester is my spirit animal.  Secondly, while we should all be rejoicing that Soman has done it AGAIN!!!!, we all should morn just a bit that this amazing journey is ending.  “School” is such an amazing part of our family’s life.  Our girls have grown up with these incredible characters. I just can’t wait to see where the author goes next.  Soman is a reader, and he fights for the readers.",5
